H,B,A_raw,S_eff,V,R_resp_soc,R_rob_soc,R_sig_soc,CCI_soc,ASI_soc,regime
0.4236791721,0.3853019056,1.72728341,0.05294180459,0.5135014644,0.4376497178,0.2581039641,0.1691722371,1.092811689,0.08083490645,"polarization risk"
0.6932935188,0.1015031542,0.7936321693,0.7893083441,0.6726218455,0.3617339041,0.3617339041,0.5138958149,0.4338797352,0.3583953398,"mixed regime"
0.6351929342,0.9583268714,0.4855366982,0.2298329092,0.6292128748,0.7262268612,0.5446998865,0.4327382316,0.1754466229,0.368147922,"mixed regime"
0.716955352,0.308844611,1.798168098,0.02903391581,0.3674200739,0.4333096286,0.2204576421,0.1283945569,1.114329162,0.06072590737,"polarization risk"
0.6654620512,0.6478850384,1.556341743,0.1791495971,0.5895891183,0.6334663767,0.4619517696,0.3588352412,0.6581037907,0.2164130154,"mixed regime"
0.2613809842,0.5178026424,0.7150585659,0.6369497192,0.7360554647,0.4635710049,0.4635710049,0.5348244621,0.3613578518,0.3928610404,"mixed regime"
0.3416324165,0.6916567521,0.2386938965,0.03995794773,0.3060262528,0.4166161739,0.2318477514,0.1450695613,0.1519217739,0.1259369904,"constrained stability"
0.4654350271,0.771957095,1.2396641,0.7267993087,0.8813606997,0.6816089787,0.6816089787,0.7015860481,0.4426799778,0.4863074687,"mixed regime"
0.3923775693,0.2346189316,0.3721342956,0.1119072095,0.4963368222,0.3575042758,0.2674086471,0.2119780106,0.2675796828,0.1672305209,"constrained stability"
0.5902753526,0.2959914179,1.103105631,0.9426503591,0.3142625872,0.3800804078,0.3800804078,0.5719911412,0.6978987823,0.3368817665,"fragmentation risk"
0.7629781122,0.8330979957,0.5924856394,0.3974843387,0.4584443835,0.6629767146,0.5833829225,0.5266451161,0.2246047509,0.4300531382,"mixed regime"
0.3725392348,0.6967212026,1.495250953,0.2559864947,0.7691152576,0.5844412004,0.4754555064,0.4030928802,0.6462230051,0.2448592195,"mixed regime"
0.5641279788,0.4962163447,1.619119557,0.1188973711,0.4210489705,0.4902983574,0.3440633327,0.2591676284,0.8869668728,0.1373461464,"mixed regime"
0.5160602519,0.4148892484,1.295710756,0.6152019268,0.2785181354,0.3906867566,0.3906867566,0.4792517844,0.8097410858,0.2648178727,"polarization risk"
0.683936026,0.5019679749,0.05107094668,0.006720512762,0.6380209168,0.6028030892,0.195876441,0.07969436098,0.02528513333,0.07772897352,"mixed regime"
0.2009805394,0.449232407,0.2215174757,0.03449774441,0.6729927576,0.393138122,0.213971802,0.131524195,0.1441066336,0.1149579866,"constrained stability"
0.4644612171,0.5783214641,0.9188968092,0.9641167026,0.4599122102,0.4980403951,0.4980403951,0.6704306119,0.4592795533,0.4594257559,"mixed regime"
0.5993088877,0.4770686925,0.2251541483,0.03559755585,0.8633583683,0.6272984957,0.3061686573,0.1724844374,0.1002509847,0.1567682645,"mixed regime"
0.3095348889,0.6740267481,0.07372914044,0.008509749208,0.3828006871,0.4306454031,0.1614615257,0.07365944481,0.04825761844,0.07026845645,"constrained stability"
0.7716030805,0.4502097568,1.152812152,0.8783317978,0.6979681104,0.6235646381,0.6235646381,0.7274969649,0.4532660281,0.5005944891,"mixed regime"
0.6768351103,0.583063209,1.131676681,0.9081675608,0.528627546,0.593083856,0.593083856,0.7184367667,0.4751730185,0.4870186464,"mixed regime"
0.3943170135,0.6401999791,1.379675564,0.4489458652,0.4138843167,0.4709918373,0.4653808724,0.4609402664,0.7209156697,0.2678459349,"mixed regime"
0.5593589696,0.6896504436,1.634620032,0.1067293799,0.729687625,0.6553684585,0.4163275477,0.28959752,0.6825065769,0.1721226675,"mixed regime"
0.4447236628,0.6230135815,1.722264742,0.055125304,0.6638753947,0.5687107553,0.3173264919,0.1989748756,0.8405641315,0.108105375,"mixed regime"
0.8064446173,0.6529722394,0.2457662065,0.04240957165,0.545432704,0.6597865834,0.3322144981,0.191880421,0.1051602353,0.173622263,"mixed regime"
0.8722049702,0.3336141862,1.245202193,0.7160374101,0.2278032385,0.4047072523,0.4047072523,0.5231769644,0.6773552255,0.311905884,"polarization risk"
0.926065509,0.568201456,0.06374732346,0.007674683756,0.6099779052,0.6846774932,0.2227817757,0.09073911697,0.02739432466,0.08831965954,"mixed regime"
0.7797986982,0.565666768,0.1237012136,0.0140362967,0.6457355669,0.6579596987,0.2514563485,0.1164858717,0.05515832004,0.1103965817,"mixed regime"
0.3139880479,0.6219083338,0.4844508793,0.2284092991,0.4335941359,0.439110981,0.3729144127,0.3272179091,0.27803576,0.2560318885,"mixed regime"
0.4803622504,0.6015959478,1.754255739,0.04240177278,0.5332121529,0.5361149739,0.2843082464,0.1711648848,0.9235459352,0.0889840381,"mixed regime"
0.4906990792,0.6521970974,1.664561908,0.08598610144,0.3194955878,0.4676127274,0.3062117187,0.2182379102,0.9411730344,0.1124257891,"fragmentation risk"
0.9619623171,0.3960321848,0.8892467474,0.9341240662,0.8147589716,0.6770788235,0.6770788235,0.7825888023,0.3120347636,0.5964695632,"constructive transformation"
0.898160593,0.4334444209,0.8094246895,0.8172812969,0.5505181149,0.598438707,0.598438707,0.6885381748,0.3263069993,0.519139366,"mixed regime"
0.6032284731,0.3674075122,0.5218288878,0.2807573477,0.4861370085,0.4758420847,0.4170421203,0.3752784068,0.2784847254,0.293533743,"mixed regime"
0.7206298483,0.3788723039,1.426073981,0.3647474046,0.2672148055,0.4178514121,0.4038912627,0.3930597064,0.8054147518,0.2177115846,"polarization risk"
0.6583774235,0.2374600193,1.392852743,0.4242607243,0.8342205373,0.5071254842,0.4850034008,0.4680025965,0.6288099978,0.2873279247,"polarization risk"
0.7869234839,0.2872281484,0.1467576503,0.01751724446,0.8240004785,0.5710782975,0.2389946559,0.1190535135,0.06866989787,0.11140345,"constrained stability"
0.6417221729,0.785600699,0.07128187353,0.008297814581,0.07821801096,0.3403704834,0.1344946008,0.06398927904,0.04346361661,0.0613239197,"constrained stability"
0.8136963456,0.2477835055,0.4434241475,0.1788904712,0.5971458372,0.4937855641,0.3830898045,0.3126873829,0.2171821436,0.2568944874,"constrained stability"
0.7202403406,0.2841113063,0.8974583128,0.9432579024,0.3347294978,0.409153856,0.409153856,0.5958286199,0.5133510723,0.3937147373,"fragmentation risk"
0.5090842623,0.1492109961,1.300029632,0.6064707511,0.2357612922,0.2616300765,0.2616300765,0.381937811,1.124898048,0.1797440642,"polarization risk"
0.8303736628,0.6042069454,1.098212633,0.9478231539,0.8568875589,0.7547347946,0.7547347946,0.8362077646,0.3605185362,0.6146243085,"constructive transformation"
0.4880844858,0.8052595717,0.558386412,0.3384230046,0.2731760849,0.4752891044,0.4365996298,0.4079282355,0.2787583745,0.3190033736,"mixed regime"
0.9080987044,0.1887405619,1.443769397,0.3348533332,0.5857182951,0.4647603069,0.4281889238,0.4010149359,0.684008907,0.2381311252,"polarization risk"
0.4338983095,0.5349553789,1.201374058,0.7982877366,0.4193192584,0.4599918198,0.4599918198,0.5895006871,0.6500362302,0.357265299,"mixed regime"
0.1422233386,0.3672471466,0.5840330406,0.3824071091,0.6283068032,0.3201599625,0.3201599625,0.3468075489,0.4005885986,0.2476155733,"mixed regime"
0.4460344758,0.9074533607,0.1422038488,0.01677514634,0.5138028072,0.5924655076,0.2430322362,0.1191419029,0.06738487748,0.1116203774,"mixed regime"
0.5741600984,0.2639050164,0.2694795522,0.05157189267,0.3302139167,0.3684896906,0.2253835805,0.1520967099,0.1933606812,0.1274524226,"constrained stability"
0.4810106289,0.1064635745,0.7068209377,0.6203186296,0.4642130495,0.2875352013,0.2875352013,0.4064028381,0.5277845626,0.266007949,"mixed regime"
0.4535906103,0.676680546,0.2943514129,0.06289221216,0.5191357827,0.542137652,0.3163962996,0.2056500671,0.1497359486,0.178867215,"mixed regime"
0.5211108175,0.816699188,0.1804970365,0.02396817493,0.5236480815,0.6062855856,0.2703439616,0.1416798923,0.08466876018,0.1306204231,"mixed regime"
0.5520004089,0.4589587044,0.446614628,0.1824448012,0.2146403281,0.3788565307,0.3156014258,0.2726906829,0.28978353,0.2114236045,"constrained stability"
0.9200944351,0.7215108861,1.308647031,0.5890531681,0.4232210635,0.6549591123,0.6378216631,0.6244351287,0.484209193,0.4207190817,"mixed regime"
0.8099517379,0.5483507132,1.771262218,0.0367103438,0.3431086769,0.5341334197,0.2734855765,0.1600892488,0.8968885376,0.08439570678,"fragmentation risk"
0.6555144702,0.5502360924,1.571505186,0.1629119458,0.4488752285,0.5450282319,0.4029976205,0.3165259116,0.7637477182,0.179462124,"mixed regime"
0.4761817207,0.4832613374,1.381785556,0.4449564139,0.05417161197,0.2318687265,0.2318687265,0.3109038209,1.109437154,0.1473870982,"fragmentation risk"
0.7985595405,0.4898669123,1.553312085,0.1825270282,0.6070231656,0.6192464964,0.4562779318,0.3573733714,0.6604983149,0.2152205565,"mixed regime"
0.704234124,0.5340424366,1.401143325,0.4090255742,0.7102996326,0.6440379733,0.5749382752,0.5250359236,0.5552349084,0.3375926818,"mixed regime"
0.4771176129,0.5925568415,0.1240059353,0.01407799654,0.4936655698,0.51871575,0.210538871,0.1023421588,0.06990665237,0.09565522238,"mixed regime"
0.4047365591,0.4104433627,1.612248177,0.1246197787,0.8499281334,0.5207180423,0.3642073561,0.273618579,0.7944788512,0.1524780183,"polarization risk"
0.3838657611,0.4536121574,1.177563399,0.8393229014,0.7337419895,0.5036580873,0.5036580873,0.6337862012,0.5675338026,0.4043205959,"mixed regime"
0.616388339,0.1836200879,1.330306353,0.5454610838,0.868834686,0.4615696578,0.4615696578,0.4975929122,0.6244359642,0.3063173453,"polarization risk"
0.561921328,0.584597631,0.5889531236,0.3911500312,0.7718906271,0.6329403433,0.5611874187,0.5096875721,0.2375196946,0.4118621905,"mixed regime"
0.5451091676,0.8554688197,0.01154800356,0.004391935443,0.6243024858,0.6627670541,0.1890970139,0.0693335884,0.005215953469,0.06897382414,"mixed regime"
0.6163408665,0.2378592483,1.50801564,0.2384067169,0.4462535886,0.4029404892,0.3533949212,0.3181821553,0.9118220474,0.1664287509,"polarization risk"
0.7632809214,0.9384924933,0.7056859277,0.6180249084,0.4089307675,0.6641329066,0.6522930394,0.6429733019,0.255405949,0.512163657,"mixed regime"
0.5001123459,0.8318853117,1.753542312,0.04265592998,0.2494214396,0.4699174847,0.2579354634,0.1596256281,0.9533465425,0.08171905221,"fragmentation risk"
0.8743694769,0.3809523111,1.292294116,0.6221067288,0.2922165469,0.4599989093,0.4599989093,0.5269330579,0.6437211159,0.3205732729,"polarization risk"
0.4187430294,0.531395266,0.3034616446,0.06751774061,0.35204776,0.4278802942,0.2696784165,0.1864083286,0.1930584028,0.1562440935,"constrained stability"
0.7102228397,0.2478988922,0.1387904912,0.01623713226,0.8562558695,0.5322196773,0.2224311092,0.1106825631,0.06814115159,0.1036216636,"constrained stability"
0.3527166689,0.1677849815,0.5171483965,0.2738283776,0.8498838952,0.3691301814,0.3425739067,0.322711216,0.3019034662,0.2478764551,"mixed regime"
0.7864723086,0.8349567488,1.678110927,0.0777205389,0.7270445381,0.7815728726,0.4388954299,0.2766141064,0.6020411762,0.1726635435,"mixed regime"
0.8725819199,0.68783973,1.139048298,0.898154213,0.3587401349,0.5993646773,0.5993646773,0.7190151475,0.4522677506,0.4950981988,"mixed regime"
0.7838025902,0.2988609038,1.564083439,0.1707212925,0.8539432988,0.5848371403,0.4298808819,0.3360459612,0.6609303124,0.2023239378,"polarization risk"
0.507727932,0.3098274997,0.04051816227,0.006009135242,0.2776710857,0.3521766508,0.1272838824,0.05638761135,0.03314340904,0.05457868758,"constrained stability"
0.3370400403,0.336083538,0.145117608,0.01724672858,0.9676526954,0.478574348,0.2085156924,0.1072729458,0.07847198312,0.09946753139,"constrained stability"
0.3577984177,0.972807826,1.499468043,0.2500898201,0.5268736823,0.5681425625,0.4627719187,0.392730595,0.646252279,0.2385603956,"mixed regime"
0.6762308425,0.284951548,1.001991443,0.9999779678,0.7363359913,0.5215716869,0.5215716869,0.6990663516,0.4515325702,0.4816056945,"mixed regime"
0.7567312537,0.533832077,0.1530700175,0.01859343644,0.4666160772,0.5733705007,0.2433136226,0.1225607157,0.07651614632,0.1138493985,"mixed regime"
0.5472769438,0.4623035978,1.788388641,0.03164761489,0.5060355777,0.504009233,0.2522981788,0.1450422787,1.011581071,0.07210362077,"mixed regime"
0.7962845002,0.200740095,1.650612263,0.09521229392,0.9340768085,0.5305117318,0.3452983487,0.244903002,0.7250977167,0.1419647129,"polarization risk"
0.6910532394,0.4569671809,0.4104947641,0.1450543477,0.9480217644,0.6689673807,0.4564953877,0.3362494291,0.1608183043,0.2896658571,"mixed regime"
0.7883611105,0.4410577144,0.7016083324,0.6097823048,0.5917257078,0.590355596,0.590355596,0.5990198227,0.290942689,0.4640173633,"mixed regime"
0.6032262097,0.4783718027,0.3561019591,0.09992260198,0.713308601,0.5904381518,0.3787012536,0.2654572599,0.1638298997,0.2280893969,"mixed regime"
0.4424060821,0.5437643739,0.4827596929,0.2262036361,0.5913199134,0.5220171621,0.4235341965,0.3583038226,0.2412562548,0.2886622494,"mixed regime"
0.3993709373,0.6012549989,1.535509305,0.2032806249,0.3363770943,0.4322687672,0.3579640309,0.3078277839,0.9059227989,0.1615111504,"fragmentation risk"
0.6724603281,0.6971715554,1.286812126,0.6331761336,0.5849225986,0.6496831096,0.6455164533,0.6422023765,0.494914238,0.4295914509,"mixed regime"
0.4717199749,0.5604191745,0.8805448936,0.9237857332,0.5507158405,0.5260676633,0.5260676633,0.6777662622,0.4175330431,0.4781308383,"mixed regime"
0.5402325431,0.4055693205,1.377497962,0.4530771586,0.8552320849,0.5722378859,0.5397908241,0.5151629363,0.5884669273,0.3243145497,"polarization risk"
0.2055165878,0.6505475381,1.697267431,0.06713764336,0.6334418959,0.4391479916,0.2745994726,0.1886126154,0.9621122065,0.09612733398,"mixed regime"
0.3245042979,0.8314730224,1.766192933,0.03833477493,0.575094561,0.5373648959,0.2777155505,0.1637815299,0.8792333642,0.0871533749,"mixed regime"
0.6648796552,0.9051206496,0.1824840797,0.02440524744,0.2672933409,0.5438501076,0.2503111629,0.1345491682,0.08741313435,0.1237332564,"constrained stability"
0.4766939797,0.7615370593,1.214304932,0.7748019747,0.5567136626,0.5868415604,0.5868415604,0.6650009998,0.5098295135,0.4404477419,"mixed regime"
0.4112843196,0.4885490612,1.058355079,0.9812594121,0.6018513776,0.4945154501,0.4945154501,0.6731341926,0.5301848351,0.439903845,"mixed regime"
0.7531704229,0.7572435268,1.733520706,0.05032862613,0.4254946948,0.6237458349,0.3324371212,0.2009421275,0.7642224265,0.113898409,"mixed regime"
0.8020448214,0.2836585969,0.1075127177,0.01197197972,0.6604201677,0.5316244815,0.2059421404,0.09644004898,0.05507638203,0.09140575092,"constrained stability"
0.839818253,0.6553716092,0.3916382655,0.1279477459,0.5941473602,0.6889521108,0.4522722443,0.3229748141,0.1540906542,0.2798522048,"mixed regime"
0.5050548038,0.8128552219,0.124072207,0.01408708,0.6715636646,0.6508480863,0.2496404572,0.115980036,0.0554112916,0.1098908425,"mixed regime"
0.5497005968,0.8035244191,1.307122319,0.592133665,0.8122054092,0.7105539453,0.6788951868,0.654586839,0.4595543891,0.4484840331,"mixed regime"
0.9066374583,0.4678480573,1.787166607,0.03198795269,0.8818087328,0.7205060437,0.3307309454,0.1773963156,0.6908191734,0.1049173788,"mixed regime"
0.4709273598,0.69010322,0.3759285886,0.1148997641,0.5607549891,0.5669529781,0.3803996117,0.2764359262,0.1788275324,0.2345007379,"mixed regime"
0.5380383719,0.7481127885,1.650822217,0.09506787056,0.8688598942,0.7045470918,0.4270128668,0.2860656483,0.6393520227,0.1744992194,"mixed regime"
0.7657016365,0.2742971069,0.4642639614,0.2030065084,0.3816278294,0.4311618035,0.3571557943,0.3072073745,0.2610009913,0.2436218342,"mixed regime"
0.7431055285,0.1973764519,0.1299388867,0.01491197373,0.7094380688,0.4703488715,0.1984718246,0.09952263522,0.07029834338,0.09298588178,"constrained stability"
0.8512642336,0.6689505964,1.123471317,0.9187921355,0.3630376054,0.5912938318,0.5912938318,0.7210072186,0.454011037,0.4958746531,"mixed regime"
0.6537135292,0.6240918706,0.9169672108,0.9624217959,0.8077415098,0.6907212228,0.6907212228,0.8019199032,0.330287698,0.6028168977,"constructive transformation"
0.4775512735,0.8714489406,1.087728028,0.9581444733,0.2079606199,0.4423313142,0.4423313142,0.6263328304,0.5440565695,0.4056411162,"fragmentation risk"
0.2661484537,0.169773578,0.3806657614,0.1187218802,0.6421633648,0.3072886538,0.2422660649,0.200303913,0.2883063883,0.1554784753,"constrained stability"
0.6646246696,0.8540206147,0.7040499593,0.6147182423,0.2229879023,0.5020828315,0.5020828315,0.549959489,0.3137874639,0.4186061323,"mixed regime"
0.3640636621,0.4325459732,1.676261562,0.07880959249,0.7588226015,0.492549582,0.3115173477,0.2159275524,0.8978611822,0.1137741551,"polarization risk"
0.8232270159,0.1201316455,1.153000933,0.8780501342,0.5421505092,0.3770789624,0.3770789624,0.5515964443,0.6190316111,0.34069529,"mixed regime"
0.6310131439,0.65052378,0.7520246502,0.7106175009,0.6651322201,0.6487387748,0.6487387748,0.6758877504,0.2897520056,0.5240447369,"mixed regime"
0.4498542913,0.2597214091,0.7048198043,0.6162743482,0.8315090332,0.4597081429,0.4597081429,0.5245218075,0.3522702486,0.3878823837,"mixed regime"
0.6072847511,0.554455834,0.3172480676,0.07504079798,0.3852466445,0.5062123458,0.3141043208,0.2144207707,0.1704634398,0.1831930528,"constrained stability"
0.6983633341,0.3198656282,1.589678659,0.1448896455,0.488455517,0.4778497259,0.3545911102,0.279303929,0.8540802162,0.1506428506,"polarization risk"
0.3203396816,0.7209241163,0.8251107379,0.8437292469,0.1442431433,0.3217598299,0.3217598299,0.4965167451,0.5474218321,0.3208670931,"fragmentation risk"
0.2676876705,0.2466821679,0.4167583941,0.1510963425,0.1641808256,0.2213245144,0.2011803818,0.1863933931,0.4737338708,0.126476969,"constrained stability"
0.5240938569,0.6874655694,0.2646632843,0.04958829433,0.3881367508,0.5190568527,0.288573196,0.1804217279,0.1401618265,0.1582422106,"constrained stability"
0.771953213,0.2216907936,1.512355929,0.2326125468,0.3389795912,0.3871126793,0.3408288359,0.3078190399,0.9037340396,0.1616922498,"polarization risk"
0.5766346383,0.2331890312,0.09543675717,0.0106122306,0.6114506959,0.4348339349,0.1718676908,0.08178824544,0.05990473778,0.07716565699,"constrained stability"
0.8477728344,0.2148976312,1.101595544,0.9442705776,0.2012417744,0.3322077456,0.3322077456,0.5315801688,0.6901708851,0.3145126765,"fragmentation risk"
0.5689152188,0.4016309528,0.7936472692,0.7893356723,0.7553929909,0.5567786316,0.5567786316,0.6514681472,0.3476764718,0.4834009948,"mixed regime"
0.8377400601,0.607450968,1.160493831,0.8666660984,0.7350798487,0.7205293507,0.7205293507,0.7829638951,0.4000598938,0.5592360003,"constructive transformation"
0.8257809109,0.2591299047,1.348229822,0.5098243937,0.4646747056,0.4632802671,0.4632802671,0.483674695,0.6698061188,0.2896591943,"polarization risk"
