dataset_id,family,decision_index,fingerprint,priority,H,B,S,V,predictors,R_variants,delta_variants,G_variants,weight
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,12,acea2eeb8e3f606eb3f11cd4a1f10b0e590355bad8df98246f3a95421dfc5583,7c04ba823513901b3b555eb365bc21c6862680551542adbca4cde06eeb6ed0ff,0.8603472115945512,0.7892010668591479,0.5531249997925781,0.7777232905982906,"[4.0, 0.4, 0.6442049363362563, 1.6105123368143597, 0.499999999875, 0.7414668325302293, 1.0, 0.5765625, 0.1574872886735625, 0.2731486844885226, 0.0, 0.9912008375664608, 2.1, 1.1195, 0.1565239598272418, 0.13981595327148355, 0.009523809519274383, 0.9982090505245862]","{""HBSV"": 0.735152524646698, ""HBV"": 0.8082806363910057, ""HSV"": 0.7179717936190828, ""BSV"": 0.6976089100078456, ""HBS"": 0.7214865438853373}","{""HBSV"": -0.0036896134794907054, ""HBV"": 0.00021281547945151136, ""HSV"": -0.003156496895754146, ""BSV"": -0.0055923037027179046, ""HBS"": -0.005734885436801562}","{""HBSV"": 0.3264745658345271, ""HBV"": 0.5740043947241222, ""HSV"": 0.2995656678798637, ""BSV"": 0.2166305437853424, ""HBS"": 0.33209933249377144, ""value_only"": 0.34994069289296137, ""response_only"": 0.47380555296625215}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,7,12007f1e14f0fbdec6122cf45d45e805c968d507f94b636e91fb922613a7d989,8404a1e75ca51b22e282bfd55175824cbebf01003932ed92886a352011707a89,0.8949945593235391,0.8293720717395525,0.5984042550947473,0.7612272685942899,"[4.0, 0.2553191489361702, 0.5637294169996498, 2.207940207934196, 0.7499999998125, 0.6486492537666378, 1.0, 0.613031914893617, 0.13652842055681094, 0.22271013468816447, 0.12499999987499999, 0.9947129423094903, 2.1, 1.158936170212766, 0.2438235675564834, 0.21038567404565067, 0.0, 0.9960027906406651]","{""HBSV"": 0.7625524189353803, ""HBV"": 0.8267255880991812, ""HSV"": 0.7414976889761775, ""BSV"": 0.7229131737066535, ""HBS"": 0.7629946481469133}","{""HBSV"": 0.010685642600829603, ""HBV"": 0.01911588105360651, ""HSV"": 0.0035668711277717646, ""BSV"": 0.0015075442526572003, ""HBS"": 0.01968995837033216}","{""HBSV"": 0.6666283716464656, ""HBV"": 0.9497064115523957, ""HSV"": 0.49363396274748683, ""BSV"": 0.4006167094758412, ""HBS"": 0.7749461288131498, ""value_only"": 0.49863662878463816, ""response_only"": 0.6678392264668095}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,38,a7b9f781388cc3d1ec82551112d829afa029e597a510beb170bfd6cf86231fdd,85fb26e37bf18c7cf8bc3817dc40091d81f2c49b0614865cf1c4ab9141cac4cc,0.8156498674247221,0.8025455281834513,0.5853658533883678,0.8022764227642276,"[7.0, 0.3902439024390244, 1.1450433750541953, 2.934173641057555, 0.7142857141836735, 0.4940282836859697, 1.0, 0.49390243902439024, 0.15605468161060643, 0.31596256459656286, 0.12499999987499999, 0.9871695637885016, 2.14, 1.2434146341463415, 0.3537093319282923, 0.28446611607290845, 0.018691588776312357, 0.9906394384839399]","{""HBSV"": 0.7446140315341969, ""HBV"": 0.8067998822629806, ""HSV"": 0.7262481872289139, ""BSV"": 0.722337837135234, ""HBS"": 0.7263293793092407}","{""HBSV"": -0.038270790051231574, ""HBV"": -0.006741341761474118, ""HSV"": -0.046821035431358515, ""BSV"": -0.04688751049690598, ""HBS"": -0.050167934549490756}","{""HBSV"": 0.07983196130564128, ""HBV"": 0.3644093840177849, ""HSV"": 0.054712353015876306, ""BSV"": 0.05016707481819869, ""HBS"": 0.06514815370763907, ""value_only"": 0.39955215000877636, ""response_only"": 0.11534186101268247}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,23,7fca452c69e80393ab0e1049ecbb651fa96d7d11ab1f347ecbd5929259bb054c,894eff8fd819a721d31cacf2a7998548054f1ed3bd8b16471c9f5810a5596ccc,0.7708442580853033,0.7600322001587468,0.5934065931327134,0.8022448979591836,"[7.0, 1.3877551020408163, 1.6390182045111235, 1.1810572347525476, 0.0, 0.8502993065105406, 1.0, 0.5433673469387755, 0.17955269749763034, 0.330444400420361, 0.12499999987499999, 0.9848940649302897, 1.1400000000000001, 1.0914285714285714, 0.015649215928719047, 0.014338286832547816, 0.0, 0.9999737630156149]","{""HBSV"": 0.7267156138013937, ""HBV"": 0.7775026285834764, ""HSV"": 0.7159378518115597, ""BSV"": 0.7125747697440897, ""HBS"": 0.7031538091851124}","{""HBSV"": -0.01699758367010673, ""HBV"": -0.0015367244110049416, ""HSV"": -0.021999857819511748, ""BSV"": -0.02084487063057927, ""HBS"": -0.02243456704349578}","{""HBSV"": 0.16018541825262972, ""HBV"": 0.35756007510854243, ""HSV"": 0.13834600236801467, ""BSV"": 0.14443830214259434, ""HBS"": 0.1410930782954323, ""value_only"": 0.3082498780239798, ""response_only"": 0.2997402493531009}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,4,ccdb028279f5657e349eb445441f9389ba0968f335ddb80fadd115407695bee3,8be8baf9bce509c4a243d1c3c5359a6fb744d24463a7db1909e78bfc86f9adfe,0.8907540273661512,0.8327659581311142,0.5864361699928524,0.760491452991453,"[7.0, 0.23404255319148937, 0.8681789686426878, 3.7094919410782006, 0.4285714285102041, 0.4885960102286631, 1.0, 0.5970744680851063, 0.12652560411654826, 0.21190925197391658, 0.12499999987499999, 0.9952652875421801, 1.1600000000000001, 1.0953191489361702, 0.01877652040247679, 0.017142510841311402, 0.01724137929548158, 0.9999678567422233]","{""HBSV"": 0.7584011120360874, ""HBV"": 0.8262757973946848, ""HSV"": 0.7351189647774381, ""BSV"": 0.7188076381061427, ""HBS"": 0.7577056093117542}","{""HBSV"": 0.00017084856165039408, ""HBV"": 1.390839607207095e-05, ""HSV"": -0.0006801441453694324, ""BSV"": 0.0013555398890863213, ""HBS"": -5.943796868757012e-05}","{""HBSV"": 0.503098970898935, ""HBV"": 0.6616736862732379, ""HSV"": 0.4086746518471535, ""BSV"": 0.3789795314965375, ""HBS"": 0.556456788584177, ""value_only"": 0.4754058081308406, ""response_only"": 0.527684722616975}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,9,296051bb840aef112db1ba69e52f308be4b6abe97a19e729c82e7af66c880bc1,915850ef9191cab98b4dcda3159ce162a14c9d37e0aab64467cfacb4fd712697,0.8751638883961166,0.8117189333675691,0.5856741570837429,0.7691208105253049,"[4.0, 0.3595505617977528, 0.70706214483381, 1.9665165848496597, 0.0, 0.6949019826049954, 1.0, 0.6053370786516854, 0.14380815433899105, 0.2375670666362271, 0.12499999987499999, 0.9938584642313786, 2.1, 1.1397752808988766, 0.20696836607922808, 0.18158699295041456, 0.0, 0.9970187390697252]","{""HBSV"": 0.7521187614729371, ""HBV"": 0.8175165296292525, ""HSV"": 0.7332408816637812, ""BSV"": 0.7150758316680735, ""HBS"": 0.746535346857195}","{""HBSV"": -0.006242557342777899, ""HBV"": -0.006554063601235116, ""HSV"": -0.005089338371488505, ""BSV"": -0.0035545833468308974, ""HBS"": -0.00992128931356906}","{""HBSV"": 0.3806628257512511, ""HBV"": 0.42597891535456095, ""HSV"": 0.3479945899901737, ""BSV"": 0.30455547286364754, ""HBS"": 0.3932788727576633, ""value_only"": 0.4404832039880363, ""response_only"": 0.4384304134930336}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,32,13bb7ec7d91ce381fa83e7207589abb752c043322b85d2cdafd26f74f034bc1a,9304e5ff6caa5f10909be6de9defd8b20b82fb4a56bdd0f657c3e4f8d4a211ed,0.8869247181002458,0.7986306793576009,0.5530624619030426,0.7588110486306363,"[7.0, 0.32989690721649484, 1.1640814217150737, 3.528621798877682, 0.0, 0.4862613034956812, 1.25, 0.6082474226804123, 0.16216645584267395, 0.2666126473030161, 0.09999999992, 0.992233263033135, 5.08, 1.3010309278350516, 0.6084922799128778, 0.46770008800461355, 0.19291338578879666, 0.9832942069694037]","{""HBSV"": 0.7383888739723135, ""HBV"": 0.8130591306936905, ""HSV"": 0.7193355583613098, ""BSV"": 0.6946263800540521, ""HBS"": 0.7317043611906991}","{""HBSV"": -0.0019143274844862779, ""HBV"": -0.0023121765391979077, ""HSV"": -0.0007964932555243331, ""BSV"": -0.003929791877562261, ""HBS"": -0.0005628874552427998}","{""HBSV"": 0.36529283078045116, ""HBV"": 0.526215232352441, ""HSV"": 0.3310166481493036, ""BSV"": 0.22115375647481736, ""HBS"": 0.4322775065477557, ""value_only"": 0.366608266644116, ""response_only"": 0.4985826949210819}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,41,0b17554908e7b818f26d6cc77dcee4c9657fd31d53f9dccc4ed6e6c6b07d7d7d,9dd239d1bcb7284b5d100c350963b4d3bb01c9e8048f03b1271831813f8582ad,0.8239436620193141,0.8148137215015462,0.5798816565370961,0.7999145299145299,"[7.0, 0.6666666666666666, 1.638218753329568, 2.45732812630836, 0.0, 0.5451041644149964, 1.0, 0.4967948717948718, 0.15371254882412563, 0.30940848475220484, 0.12499999987499999, 0.9875853237341241, 2.14, 1.2764102564102564, 0.3869372650369737, 0.3031449040702957, 0.0, 0.9890395992601576]","{""HBSV"": 0.7470242530313614, ""HBV"": 0.8128301648299585, ""HSV"": 0.725705071210681, ""BSV"": 0.7230146492579788, ""HBS"": 0.7301830389608246}","{""HBSV"": 0.03537503845868539, ""HBV"": 0.019717050265143365, ""HSV"": 0.02694047118825038, ""BSV"": 0.048461645897383554, ""HBS"": 0.044091930827687476}","{""HBSV"": 0.8487408284786486, ""HBV"": 0.9372326556482747, ""HSV"": 0.691847760031938, ""BSV"": 0.8859805905083612, ""HBS"": 0.8536501849488679, ""value_only"": 0.4125739925795798, ""response_only"": 0.8887557154709043}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,26,e0a902957c868bf154d18048236d4123073187adad0c88329896c357c99810e9,9ea0385b2dcf0667f693032dc11008dea0a31ee4a530befcb2bdced05e5beabc,0.7792207793062068,0.7502736229646778,0.5510204079271136,0.8056150793650794,"[7.0, 0.8571428571428571, 1.1866605518454392, 1.384437308871169, 0.4285714285102041, 0.8122843023314072, 1.0, 0.5267857142857143, 0.19149652312077872, 0.36351882286123915, 0.12499999987499999, 0.9826231207573575, 3.12, 1.1814285714285717, 0.3445257017751701, 0.2916178851735024, 0.32692307681829386, 0.992025245062677]","{""HBSV"": 0.7137462977973195, ""HBV"": 0.7780412031797244, ""HSV"": 0.7019700751355956, ""BSV"": 0.6931676983134799, ""HBS"": 0.6855134221107532}","{""HBSV"": -0.004174200538683337, ""HBV"": -0.004576456383052707, ""HSV"": -0.0029789785966887194, ""BSV"": -0.0036331019430021483, ""HBS"": -0.005504638739988188}","{""HBSV"": 0.22603763942673788, ""HBV"": 0.2822406028096432, ""HSV"": 0.23623502390158962, ""BSV"": 0.2187484493654132, ""HBS"": 0.20640370312489514, ""value_only"": 0.2499519167351504, ""response_only"": 0.4670595411188595}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,19,a9fc063aab1cf387ca20097e1c3ffd0cb49fc5cd79dd5c5b4655d5b1a3abf47d,a073c466e0ea1d47151fd7772fa49136c558c4d290030f4b862d42f85a644b2b,0.7925508879078772,0.756908143482651,0.5831381730521914,0.7997586520947177,"[4.0, 0.6557377049180327, 0.7868852459016393, 1.19999999817, 0.0, 0.8299015476058716, 1.0, 0.5471311475409836, 0.17701407514749354, 0.3235313427494141, 0.12499999987499999, 0.9862876444136253, 2.1, 1.1268852459016394, 0.17833051818671647, 0.15825082338865876, 0.009523809519274383, 0.9975447150067777]","{""HBSV"": 0.7272775611829684, ""HBV"": 0.7828461629510586, ""HSV"": 0.7176607455899754, ""BSV"": 0.7067370601361675, ""HBS"": 0.7046075117526176}","{""HBSV"": 0.018592710221943864, ""HBV"": 0.006528293975930244, ""HSV"": 0.020154647283862404, ""BSV"": 0.025043343901905102, ""HBS"": 0.02126928773871517}","{""HBSV"": 0.5852972299607115, ""HBV"": 0.6188858843931637, ""HSV"": 0.5753808537353194, ""BSV"": 0.622113902561591, ""HBS"": 0.5598038416291514, ""value_only"": 0.3109408090092956, ""response_only"": 0.7577314774711921}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,22,66c5bb4982bd45c919045137f65519f5d8cbca2f086c90152241abfaef6271b6,a4b4629434e7d4577e45e5470703e6a8b0d888c84d0673fbffecbb5faca02f13,0.7754688292805961,0.7613122908553803,0.6470588232058824,0.8008496732026145,"[7.0, 1.2156862745098038, 1.3476737472501634, 1.1085703395680846, 0.4285714285102041, 0.8686865260064399, 0.875, 0.5441176470588235, 0.16938384846246074, 0.31130004525078186, 0.0, 0.986362876352298, 1.1400000000000001, 1.091764705882353, 0.015929487067913663, 0.01459058620185842, 0.0, 0.9999731003554783]","{""HBSV"": 0.7437131974715004, ""HBV"": 0.7790393529944813, ""HSV"": 0.7379377096310714, ""BSV"": 0.733419640374669, ""HBS"": 0.7255883762286082}","{""HBSV"": 0.023381100159520773, ""HBV"": 0.0021214581355730733, ""HSV"": 0.027933910438781573, ""BSV"": 0.03257174415060515, ""HBS"": 0.02916795669149841}","{""HBSV"": 0.7271774150651805, ""HBV"": 0.47008671051198053, ""HSV"": 0.7526282546168114, ""BSV"": 0.8071036527856831, ""HBS"": 0.7290103302872495, ""value_only"": 0.39472033633169595, ""response_only"": 0.8034284859031673}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,20,50a86988af5338c17a06054ef153f0bef762dcf56c852ec8c511ca1e87bc2d41,acbcc183e61d271481c874883d230698b420d1497a2acf5471464f8ad6afe308,0.8012675419525792,0.754983357439953,0.5883777237187822,0.8041996233521658,"[4.0, 0.9152542372881356, 1.062267092609654, 1.1606251554720872, 0.0, 0.8460669264856415, 1.0, 0.5614406779661016, 0.18607919502158038, 0.3314316222405669, 0.0, 0.9855068859759739, 2.1, 1.1271186440677967, 0.1811736768347501, 0.16074055524460995, 0.009523809519274383, 0.9974466913049967]","{""HBSV"": 0.731448500612563, ""HBV"": 0.7864895044176204, ""HSV"": 0.7237677247607769, ""BSV"": 0.7095546031221027, ""HBS"": 0.7086912165665762}","{""HBSV"": 0.004170939429594567, ""HBV"": 0.003643341466561867, ""HSV"": 0.0061069791708014964, ""BSV"": 0.002817542985935173, ""HBS"": 0.0040837048139585885}","{""HBSV"": 0.4090482798465703, ""HBV"": 0.5557779751740506, ""HSV"": 0.433409928070568, ""BSV"": 0.35326023569961623, ""HBS"": 0.38244655663147903, ""value_only"": 0.3313064625293849, ""response_only"": 0.5828249386558851}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,15,aa26b91f26aed3f63dd7e0a4643a5e1710f5804a56ca591aa6a30bbba18f0cdc,b13fa01538532b55c0351a175d1c7a68dfec1cd3631081cea0616aa6a9a5af59,0.8148187520658773,0.7557491170662926,0.5643835614180822,0.7853417739034178,"[2.0, 0.4657534246575342, 0.5753424657534246, 1.2352941149948096, 0.0, 0.7933976490447799, 1.0, 0.5582191780821918, 0.1874511258000549, 0.33580201616909106, 0.0, 0.985720737212767, 2.1, 1.1221917808219177, 0.16350817142952193, 0.14570430302390974, 0.009523809519274383, 0.9980109404479287]","{""HBSV"": 0.7227996433874518, ""HBV"": 0.7849327582700635, ""HSV"": 0.7121388681981045, ""BSV"": 0.69449677668881, ""HBS"": 0.7030793455573283}","{""HBSV"": -0.015940369080253092, ""HBV"": -0.015233845236026111, ""HSV"": -0.013529509630933911, ""BSV"": -0.011791182300556535, ""HBS"": -0.023137080023801215}","{""HBSV"": 0.15636835944059066, ""HBV"": 0.11493790976333515, ""HSV"": 0.1844102671302625, ""BSV"": 0.15816176876181293, ""HBS"": 0.13704250472217222, ""value_only"": 0.2898640369301528, ""response_only"": 0.3122852786398781}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,21,1c0d85422762c3d06b73c64de78d0c9269eaabc321a2d0566317d1f366fff5ae,b9f4761698463b75ec258e32479c3c57bbc49bac7a21556cc22e823fc6385d87,0.782095425563586,0.7522272291677369,0.5741239889722757,0.7971069182389937,"[4.0, 1.0943396226415094, 1.2326402242310246, 1.12637813490597, 0.0, 0.8481229852375857, 1.0, 0.5542452830188679, 0.17927631310358388, 0.32346024093094655, 0.12499999987499999, 0.9859500404400939, 1.1400000000000001, 1.0932075471698115, 0.01735028518124175, 0.01587098919165775, 0.0, 0.9999684806833595]","{""HBSV"": 0.7203320973119797, ""HBV"": 0.7769178948589083, ""HSV"": 0.7100037991922898, ""BSV"": 0.7008478962240638, ""HBS"": 0.6964204195371098}","{""HBSV"": -0.011116403300583277, ""HBV"": -0.009571609558712169, ""HSV"": -0.013763925568487045, ""BSV"": -0.008706706898038874, ""HBS"": -0.01227079702946643}","{""HBSV"": 0.1867580163601078, ""HBV"": 0.1753084606490289, ""HSV"": 0.1761245780225599, ""BSV"": 0.20061215971448218, ""HBS"": 0.18850369762169641, ""value_only"": 0.2786183310963776, ""response_only"": 0.37287808245080745}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,17,867cdf27434b7ffc0f665bf60a447ea0ef0d4793e9b15609e256982f7e888c77,bd8175819decb66bf264507d986aa2e0a67ff5dbc6b958f436c9acc28923ed99,0.8029511552285441,0.750088642057667,0.552112675835493,0.7870415421823873,"[7.0, 0.676056338028169, 1.3191402224189404, 1.9512282427751577, 0.0, 0.7208129422203065, 1.0, 0.5492957746478874, 0.18937312407781487, 0.344756199616594, 0.12499999987499999, 0.9847874415510065, 2.1, 1.1222535211267606, 0.16579469047291628, 0.14773372255381476, 0.009523809519274383, 0.997941709117421]","{""HBSV"": 0.7152481987035217, ""HBV"": 0.7797100360416119, ""HSV"": 0.70399812187517, ""BSV"": 0.6881968089892555, ""HBS"": 0.6928030829174743}","{""HBSV"": -0.003240929096598011, ""HBV"": -0.000498405419231962, ""HSV"": -0.0042179505622418345, ""BSV"": -0.00395822820371694, ""HBS"": -0.003985451572110721}","{""HBSV"": 0.24139946867128198, ""HBV"": 0.3977928755111746, ""HSV"": 0.23274462264260676, ""BSV"": 0.19932743723174975, ""HBS"": 0.24176108571297306, ""value_only"": 0.2563129220247888, ""response_only"": 0.48006035062791974}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,16,aa2b4531376b34e73bdff2595c93ad65639f7e347c02e7697e733dd639633ef2,c1b8fcb08f931c5ce1eed0ea7bc0d4465dbb3fb7e2a0673c22041a7b01346798,0.8036568513571312,0.7502110686715762,0.5611111108866667,0.7877307800224467,"[2.0, 0.4722222222222222, 0.5263137589304561, 1.1145467812572196, 0.49999999975, 0.8150243820894187, 1.0, 0.5555555555555556, 0.18967361505205088, 0.34141250647914906, 0.0, 0.9851495160969242, 2.1, 1.1222222222222225, 0.16463952392881295, 0.1467084865385089, 0.009523809519274383, 0.9979768714693082]","{""HBSV"": 0.7184891278001198, ""HBV"": 0.7802084414608439, ""HSV"": 0.7082160724374118, ""BSV"": 0.6921550371929724, ""HBS"": 0.696788534489585}","{""HBSV"": -0.004310515587332087, ""HBV"": -0.004724316809219586, ""HSV"": -0.0039227957606926545, ""BSV"": -0.0023417394958376025, ""HBS"": -0.006290811067743318}","{""HBSV"": 0.24375821059010855, ""HBV"": 0.2884035549433524, ""HSV"": 0.2515344825984155, ""BSV"": 0.22687419790593694, ""HBS"": 0.23565914107413552, ""value_only"": 0.2703960750097538, ""response_only"": 0.46516393968609887}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,18,60e6f14ae04b03057b99cbd80abcfc659bd497051837460933bf9fa2a1c737d7,c22df2d9b29be203710bb74da00423df06162abcd2eff2d7b6bf9b16ed39fb27,0.7962413452830068,0.7433075944244779,0.5391304345669565,0.7905065144195579,"[4.0, 0.6376811594202898, 0.962650545241485, 1.5096110799431661, 0.0, 0.7746811729817423, 1.0, 0.5380434782608695, 0.1822071153721762, 0.3386475673350432, 0.12499999987499999, 0.9852466610239925, 2.1, 1.1226086956521741, 0.16815841542429216, 0.14979254652647134, 0.009523809519274383, 0.9978691263123939]","{""HBSV"": 0.7086848509610245, ""HBV"": 0.7763178689751283, ""HSV"": 0.697506098306113, ""BSV"": 0.6816937162342624, ""HBS"": 0.6833382240139024}","{""HBSV"": -0.0065633477424972275, ""HBV"": -0.003392167066483598, ""HSV"": -0.006492023569056982, ""BSV"": -0.006503092754993056, ""HBS"": -0.009464858903571849}","{""HBSV"": 0.1857717138666637, ""HBV"": 0.3033626935714207, ""HSV"": 0.19138018012209143, ""BSV"": 0.16044717743563017, ""HBS"": 0.17227192890769122, ""value_only"": 0.22930113896142845, ""response_only"": 0.43402183805415023}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,29,2e7288e97d9d9c5a33d94597ea6e1f16880eee1d385bfb815a2e1f7dcaa560be,cee9b2952942f64f3aa3a6cc6fcb5e3c2a9cbbb6129a3809e66a42ba75a94ffa,0.8919902912815497,0.8131580693335289,0.5582232891187062,0.7570884869099155,"[7.0, 0.22448979591836735, 0.8515365732663291, 3.79320835492572, 0.4285714285102041, 0.48415516887231574, 1.125, 0.610969387755102, 0.1449430890483933, 0.2372346171773453, 0.11111111101234566, 0.9940642181025816, 5.12, 1.3400000000000003, 0.7167898960658142, 0.5349178324857434, 0.007812499998474128, 0.9787683745880555]","{""HBSV"": 0.7440847849443688, ""HBV"": 0.8188931691789098, ""HSV"": 0.7223897473417632, ""BSV"": 0.7004490056330079, ""HBS"": 0.7398000419308085}","{""HBSV"": 0.04147823806594053, ""HBV"": 0.0582986206626096, ""HSV"": 0.027369581052842262, ""BSV"": 0.01182125137981882, ""HBS"": 0.07035699964354347}","{""HBSV"": 0.8807926450950936, ""HBV"": 0.9993871627098044, ""HSV"": 0.681602880008014, ""BSV"": 0.4209414056111853, ""HBS"": 0.9590496023708788, ""value_only"": 0.39671099026974704, ""response_only"": 0.9182756873990613}",0.0009689922480620155
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,5,fab07dfdecd510dce842558d178e18f42b383d61c8f294057282bba3cfecca31,e512396ab980d83fe70152dca32520db01938d56677ff3b366bf039c731126b5,0.8701936976278278,0.8215942934190276,0.6428571425816327,0.7665213178294574,"[7.0, 0.2558139534883721, 0.9045883878500802, 3.536118229590942, 0.4285714285102041, 0.4983526331179657, 0.875, 0.5741279069767442, 0.13120902873354656, 0.2285362319277142, 0.0, 0.9942851800242979, 1.1600000000000001, 1.0955813953488374, 0.01914477590792408, 0.017474535412637025, 0.01724137929548158, 0.999965934949834]","{""HBSV"": 0.7704208270616397, ""HBV"": 0.8183376421073248, ""HSV"": 0.7540813760472699, ""BSV"": 0.739773395004857, ""HBS"": 0.7717250669210839}","{""HBSV"": 0.012019715025552324, ""HBV"": -0.007938155287359971, ""HSV"": 0.01896241126983178, ""BSV"": 0.02096575689871427, ""HBS"": 0.014019457609329655}","{""HBSV"": 0.7198669741464224, ""HBV"": 0.39083910996492394, ""HSV"": 0.7314942943751538, ""BSV"": 0.721909906910114, ""HBS"": 0.7566168244083945, ""value_only"": 0.5426025363383592, ""response_only"": 0.6841646379884504}",0.0009689922480620155
